-,-,-
-562, 177, 208
-562, 177, 208
-470, 211, 101
-389, 266, -4
-392, 197, -35
-344, -39, 81
-245, -181, 271
-142, -124, 432
-142, -124, 432
-176, -80, 505
-356, -98, 782
-604, 56, 1052
-756, 368, 1250
-794, 609, 1598
-821, 771, 1872
-825, 888, 1876
-800, 872, 1826
-800, 872, 1826
-725, 862, 1738
-668, 766, 1570
-583, 702, 1424
-512, 631, 1196
-429, 583, 1013
-343, 487, 851
-295, 346, 748
-308, 245, 638
-368, 221, 524
-368, 221, 524
-413, 139, 452
-442, -24, 496
-441, -258, 546
-487, -500, 627
-462, -868, 789
-377, -1228, 1006
-409, -1352, 1189
-554, -1208, 1218
-694, -942, 1173
-763, -742, 1141
-790, -606, 1191
-829, -408, 1284
-880, -211, 1329
-881, -59, 1320
-865, -19, 1223
-865, -19, 1223
-899, -54, 1136
-895, 17, 1117
-803, 90, 1125
-699, 58, 1002
-623, 37, 853
-593, 127, 566
-593, 127, 566
-562, 267, 277
-469, 251, 102
-403, 134, 16
-348, 66, -10
-340, -52, -38
-383, -139, 54
-383, -139, 54
-479, -216, 130
-519, -286, 206
-508, -375, 283
-583, -429, 356
-704, -377, 343
-767, -364, 336
-754, -400, 416
-758, -433, 504
-778, -493, 512
-778, -493, 512
-787, -525, 496
-755, -514, 480
-699, -408, 537
-643, -274, 631
-629, 70, 718
-648, 490, 722
-662, 865, 791
-652, 1036, 888
-652, 1036, 888
-,-,-
-522, 228, 430
-522, 228, 430
-473, 227, 272
-401, 233, 73
-346, 54, 73
-352, -3, 176
-352, -3, 176
-339, 96, 252
-287, 94, 398
-297, 38, 511
-325, 19, 603
-393, 54, 844
-393, 54, 844
-561, 190, 1123
-727, 358, 1321
-775, 430, 1592
-742, 474, 1707
-688, 517, 1819
-607, 571, 1894
-541, 606, 1754
-541, 606, 1592
-532, 637, 1592
-528, 659, 1417
-504, 651, 1228
-443, 598, 1052
-363, 503, 992
-345, 430, 934
-371, 370, 767
-369, 298, 642
-369, 298, 642
-312, 180, 583
-314, 37, 591
-388, -247, 568
-388, -702, 462
-338, -1023, 531
-360, -1153, 813
-453, -1159, 978
-552, -1036, 1056
-648, -826, 1216
-737, -584, 1337
-794, -431, 1420
-812, -360, 1431
-804, -286, 1369
-781, -215, 1320
-756, -132, 1250
-749, -59, 1204
-749, -59, 1204
-768, -34, 1131
-752, 43, 1040
-684, 62, 912
-644, -3, 847
-660, 2, 662
-660, 2, 662
-629, 126, 501
-575, 136, 252
-521, 119, 154
-440, -27, 226
-406, -105, 98
-429, -4, -78
-429, -4, -78
-436, 45, -18
-461, 9, 25
-467, -122, 88
-467, -122, 88
-473, -254, 116
-532, -308, 188
-661, -319, 276
-794, -373, 402
-848, -402, 513
-829, -380, 573
-816, -430, 599
-793, -530, 587
-737, -531, 607
-712, -326, 668
-712, -326, 668
-677, -19, 710
-619, 193, 729
-566, 461, 826
-591, 894, 868
-630, 1059, 849
-595, 1027, 1006
-,-,-
-557, 238, 91
-528, 186, 145
-528, 186, 145
-468, 115, 250
-401, 165, 240
-366, 174, 147
-339, 118, 76
-262, 41, 7
-262, 41, 7
-223, -123, -73
-245, -302, 67
-314, -143, 417
-404, 140, 691
-517, 90, 909
-517, 90, 909
-614, 128, 1261
-689, 395, 1692
-754, 566, 1871
-776, 556, 1867
-712, 552, 1929
-639, 638, 1861
-542, 633, 1653
-433, 645, 1536
-383, 636, 1349
-383, 636, 1349
-376, 638, 1186
-362, 657, 1017
-317, 625, 893
-272, 516, 862
-277, 430, 816
-283, 345, 719
-277, 251, 632
-277, 251, 632
-326, 72, 568
-373, -205, 513
-359, -536, 509
-305, -817, 649
-307, -977, 846
-377, -1057, 1012
-441, -1058, 1141
-512, -985, 1288
-622, -820, 1418
-695, -662, 1442
-731, -536, 1466
-743, -413, 1472
-749, -283, 1451
-728, -191, 1400
-737, -98, 1274
-794, 35, 1118
-794, 35, 1118
-802, 140, 966
-688, 145, 940
-577, 82, 817
-565, 136, 631
-563, 157, 532
-563, 157, 532
-526, 121, 351
-466, 12, 226
-440, 3, 166
-424, -24, 124
-428, -84, 141
-428, -84, 141
-461, -48, 90
-494, -50, 91
-496, -169, 183
-502, -299, 213
-545, -358, 225
-598, -425, 312
-647, -467, 392
-647, -467, 392
-688, -450, 460
-706, -447, 524
-720, -482, 543
-727, -507, 571
-725, -384, 646
-698, -230, 712
-657, -88, 777
-633, 87, 796
-631, 295, 800
-631, 295, 800
-600, 482, 810
-571, 671, 738
-557, 799, 725
-533, 895, 912
-,-,-
-655, 244, 327
-594, 306, 361
-505, 266, 336
-505, 266, 336
-448, 206, 228
-427, 151, 120
-354, 78, 100
-272, 11, 154
-271, 43, 288
-271, 43, 288
-287, 91, 354
-308, 63, 516
-393, 96, 774
-484, 219, 1062
-484, 219, 1062
-546, 312, 1266
-534, 282, 1461
-532, 364, 1575
-523, 446, 1620
-571, 444, 1696
-556, 431, 1712
-524, 474, 1675
-484, 516, 1629
-440, 566, 1579
-412, 587, 1414
-359, 532, 1223
-359, 532, 1223
-325, 460, 1076
-309, 410, 950
-306, 358, 808
-317, 306, 695
-346, 205, 613
-387, 5, 492
-387, 5, 492
-397, -224, 433
-379, -485, 486
-380, -682, 637
-411, -832, 770
-451, -1019, 900
-498, -1139, 1091
-590, -1070, 1258
-690, -894, 1371
-771, -648, 1440
-807, -474, 1456
-819, -352, 1408
-809, -251, 1336
-780, -168, 1236
-782, -84, 1107
-805, -3, 899
-805, -3, 899
-772, 82, 790
-679, 117, 828
-604, 70, 820
-587, 78, 673
-587, 78, 673
-584, 118, 449
-545, 143, 274
-468, 97, 223
-383, -50, 297
-351, -72, 309
-351, -72, 309
-381, -55, 169
-423, -63, 110
-457, -77, 101
-472, -200, 230
-510, -292, 294
-582, -359, 320
-626, -386, 369
-683, -389, 450
-683, -389, 450
-739, -356, 538
-753, -351, 563
-733, -419, 583
-741, -433, 610
-750, -275, 691
-735, -92, 774
-664, 32, 840
-597, 129, 858
-597, 129, 858
-547, 386, 944
-527, 705, 1021
-,-,-
-628, 419, 211
-545, 329, 362
-494, 276, 370
-450, 259, 212
-377, 119, 191
-326, -105, 333
-329, -255, 409
-329, -255, 409
-338, -233, 456
-328, -140, 570
-415, -48, 686
-537, 57, 826
-631, 190, 1004
-637, 384, 1178
-616, 560, 1342
-612, 657, 1492
-612, 657, 1492
-633, 683, 1518
-626, 694, 1510
-587, 693, 1497
-533, 739, 1442
-488, 776, 1391
-465, 735, 1322
-432, 685, 1243
-393, 603, 1123
-361, 521, 1008
-373, 404, 889
-373, 404, 889
-403, 235, 787
-391, 47, 662
-349, -134, 583
-348, -444, 594
-383, -709, 577
-388, -857, 617
-401, -956, 734
-456, -959, 864
-456, -959, 864
-561, -833, 937
-652, -696, 1043
-737, -527, 1199
-781, -454, 1342
-796, -374, 1414
-810, -247, 1432
-827, -123, 1381
-829, -51, 1320
-810, -25, 1229
-784, 0, 1096
-775, 49, 951
-710, 98, 948
-710, 98, 948
-629, 58, 873
-586, 32, 745
-558, 14, 625
-540, 48, 491
-540, 48, 491
-516, 93, 387
-494, 69, 274
-490, -8, 182
-489, -119, 111
-489, -119, 111
-508, -130, 80
-538, -122, 125
-549, -172, 143
-539, -262, 93
-528, -447, 119
-556, -621, 189
-631, -593, 239
-696, -510, 288
-715, -504, 404
-715, -504, 404
-727, -468, 509
-718, -392, 541
-730, -239, 575
-745, 38, 673
-723, 340, 825
-666, 490, 899
-603, 546, 887
-555, 676, 917
-,-,-
-646, 291, 205
-587, 317, 176
-508, 224, 196
-448, 146, 195
-374, 142, 194
-284, 55, 259
-191, -187, 299
-191, -187, 299
-146, -326, 452
-168, -195, 648
-272, -116, 771
-397, -82, 933
-467, 146, 1352
-524, 408, 1596
-620, 524, 1721
-687, 559, 1814
-694, 635, 1914
-682, 703, 1877
-682, 703, 1877
-628, 730, 1774
-550, 704, 1667
-496, 659, 1492
-456, 622, 1275
-397, 542, 1066
-320, 414, 939
-266, 328, 855
-262, 251, 760
-262, 251, 760
-295, 164, 596
-301, 31, 481
-308, -160, 406
-362, -410, 380
-421, -673, 411
-410, -883, 546
-396, -1062, 798
-436, -1170, 1088
-527, -1102, 1286
-643, -849, 1397
-731, -626, 1432
-769, -537, 1446
-781, -429, 1438
-786, -243, 1408
-786, -243, 1408
-767, -140, 1293
-746, -50, 1109
-775, 84, 1030
-738, 221, 1140
-653, 180, 1019
-570, 29, 857
-519, -115, 645
-563, -107, 323
-629, 22, 140
-629, 22, 140
-593, 79, 254
-555, 77, 185
-475, 61, 136
-418, -21, 155
-433, -57, 157
-433, -57, 157
-454, -78, 177
-446, -123, 168
-461, -189, 135
-493, -347, 209
-527, -516, 328
-594, -521, 400
-672, -491, 471
-727, -515, 549
-727, -515, 549
-724, -531, 568
-691, -472, 579
-693, -302, 665
-668, -63, 752
-632, 149, 786
-644, 381, 806
-679, 693, 872
-648, 944, 985
-648, 944, 985
-605, 962, 1036
-,-,-
-622, 192, 296
-622, 192, 296
-581, 237, 338
-543, 250, 262
-448, 190, 281
-334, 88, 399
-280, -62, 484
-280, -62, 484
-232, -194, 540
-165, -229, 621
-158, -160, 741
-267, -37, 845
-373, -5, 882
-418, -11, 1028
-432, 139, 1231
-526, 336, 1384
-526, 336, 1384
-637, 399, 1387
-709, 351, 1339
-699, 458, 1394
-668, 550, 1488
-652, 622, 1555
-651, 679, 1515
-647, 721, 1409
-602, 709, 1296
-514, 616, 1204
-399, 506, 1145
-333, 427, 1032
-333, 427, 1032
-305, 402, 836
-295, 338, 672
-300, 223, 554
-303, 33, 513
-324, -179, 503
-352, -415, 463
-366, -709, 584
-366, -709, 584
-354, -973, 808
-377, -1138, 1048
-477, -1080, 1244
-620, -913, 1353
-739, -710, 1414
-776, -552, 1431
-765, -509, 1426
-748, -455, 1388
-743, -302, 1263
-731, -184, 1121
-738, -132, 1033
-727, -77, 1012
-736, 31, 856
-695, 142, 747
-590, 155, 726
-590, 155, 726
-527, 111, 554
-488, 103, 309
-448, -21, 166
-420, -120, 138
-432, -118, 67
-461, -132, 99
-474, -129, 163
-474, -129, 163
-501, -145, 126
-520, -227, 143
-548, -396, 163
-592, -546, 171
-644, -574, 265
-716, -504, 320
-775, -506, 289
-751, -538, 356
-699, -507, 469
-671, -408, 549
-671, -408, 549
-641, -267, 634
-636, 9, 801
-625, 334, 994
-625, 605, 1062
-,-,-
-616, 281, 230
-557, 216, 217
-449, 70, 389
-397, 59, 370
-434, 5, 142
-434, 5, 142
-437, -78, 225
-397, -93, 496
-359, -66, 720
-348, -43, 982
-394, -43, 1046
-440, 69, 1088
-440, 69, 1088
-448, 161, 1110
-508, 272, 1150
-526, 361, 1240
-558, 448, 1279
-588, 481, 1345
-638, 548, 1433
-676, 611, 1465
-648, 672, 1474
-573, 643, 1449
-573, 643, 1449
-504, 573, 1353
-456, 533, 1214
-422, 501, 1049
-399, 355, 851
-343, 120, 774
-335, -47, 729
-374, -209, 633
-377, -416, 633
-325, -692, 680
-325, -692, 680
-324, -969, 722
-390, -1189, 800
-457, -1215, 876
-563, -1065, 1046
-686, -861, 1193
-767, -668, 1331
-794, -493, 1436
-804, -288, 1529
-810, -164, 1489
-796, -136, 1353
-785, -98, 1206
-795, -58, 1030
-727, -3, 982
-630, -9, 796
-630, -9, 796
-556, 3, 626
-550, 40, 465
-566, 116, 274
-492, 30, 165
-492, 30, 165
-383, -172, 236
-360, -109, 90
-384, -36, 0
-376, -106, 60
-370, -219, 142
-397, -229, 179
-397, -229, 179
-479, -272, 246
-582, -370, 269
-627, -443, 315
-638, -489, 418
-701, -557, 551
-721, -590, 593
-716, -526, 633
-688, -423, 715
-627, -338, 752
-597, -206, 757
-597, -206, 757
-,-,-
-607, 251, 264
-607, 251, 264
-605, 255, 326
-547, 218, 353
-498, 150, 309
-427, 66, 301
-332, -46, 397
-332, -46, 397
-247, -147, 554
-183, -237, 708
-134, -213, 806
-136, -126, 883
-240, -117, 998
-347, -28, 1055
-375, 177, 1224
-429, 363, 1402
-581, 474, 1437
-665, 608, 1500
-665, 608, 1500
-643, 638, 1561
-596, 664, 1595
-598, 675, 1616
-587, 645, 1600
-549, 605, 1509
-490, 556, 1347
-417, 489, 1196
-343, 455, 1072
-285, 389, 957
-256, 306, 847
-256, 306, 847
-266, 217, 680
-263, 94, 549
-240, -55, 497
-256, -203, 487
-322, -366, 478
-365, -657, 490
-365, -657, 490
-320, -1053, 625
-308, -1263, 954
-401, -1240, 1192
-546, -1054, 1289
-676, -788, 1379
-757, -576, 1464
-779, -451, 1479
-761, -368, 1428
-724, -313, 1319
-730, -242, 1161
-772, -156, 1049
-770, -88, 1015
-672, -50, 1013
-596, 0, 846
-529, 2, 707
-529, 2, 707
-495, 4, 538
-509, 89, 379
-501, 183, 298
-450, 150, 159
-450, 150, 159
-425, -4, 84
-435, -50, 7
-497, -80, -49
-527, -106, 47
-572, -77, 134
-572, -77, 134
-631, -82, 180
-661, -209, 251
-668, -353, 343
-689, -403, 451
-736, -416, 480
-745, -506, 477
-707, -643, 473
-672, -689, 474
-633, -640, 471
-633, -640, 471
-599, -517, 485
-628, -132, 625
-650, 345, 759
-,-,-
-648, 212, 310
-590, 192, 293
-552, 153, 292
-527, 126, 287
-527, 126, 287
-499, 164, 152
-471, 176, 0
-410, 129, 82
-381, 36, 157
-385, -77, 195
-385, -77, 195
-400, 43, 288
-447, 193, 485
-529, 214, 625
-592, 177, 722
-644, 175, 922
-644, 175, 922
-709, 216, 1117
-709, 233, 1348
-745, 118, 1330
-798, 71, 1334
-841, 99, 1363
-826, 135, 1358
-752, 172, 1362
-667, 180, 1355
-621, 229, 1331
-621, 229, 1331
-632, 285, 1202
-613, 337, 1102
-562, 347, 1063
-521, 386, 1013
-489, 422, 977
-467, 456, 883
-429, 436, 841
-396, 413, 820
-396, 413, 820
-395, 434, 782
-406, 466, 783
-415, 462, 793
-428, 447, 825
-421, 390, 841
-420, 356, 828
-420, 356, 828
-439, 324, 799
-457, 277, 764
-471, 186, 694
-472, 27, 618
-497, -225, 545
-506, -494, 547
-498, -612, 619
-498, -612, 619
-472, -709, 756
-508, -862, 825
-566, -906, 871
-617, -840, 953
-649, -707, 1090
-674, -589, 1163
-705, -455, 1131
-721, -345, 1128
-714, -264, 1129
-706, -195, 1090
-703, -141, 1049
-689, -106, 997
-680, -103, 959
-687, -105, 929
-687, -105, 929
-707, -100, 930
-746, -95, 888
-774, -138, 870
-752, -176, 903
-721, -122, 870
-748, -36, 856
-774, -28, 814
-745, -34, 724
-745, -34, 724
-705, -76, 611
-683, -51, 549
-667, -5, 517
-629, 51, 468
-581, -1, 404
-581, -1, 404
-550, -84, 370
-559, -88, 273
-561, -42, 192
-559, 0, 190
-579, 9, 232
-579, 9, 232
-623, -37, 246
-646, -90, 275
-664, -144, 343
-724, -156, 434
-802, -131, 499
-839, -152, 544
-839, -152, 544
-814, -235, 618
-800, -273, 687
-831, -252, 714
-854, -235, 730
-839, -272, 707
-791, -337, 664
-771, -381, 670
-775, -315, 646
-772, -249, 574
-732, -246, 507
-684, -269, 485
-684, -269, 485
-668, -220, 503
-669, -94, 503
-694, 125, 506
-718, 342, 495
-706, 494, 517
-661, 612, 624
-634, 714, 721
-634, 714, 721
-635, 781, 737
-621, 799, 749
-,-,-
-644, 265, 260
-594, 184, 241
-572, 194, 215
-572, 194, 227
-548, 183, 227
-497, 140, 262
-438, 103, 239
-379, 72, 241
-370, 33, 253
-374, -50, 277
-374, -50, 277
-372, -107, 339
-357, -79, 488
-351, -33, 616
-369, -49, 694
-438, -53, 786
-494, 16, 956
-494, 16, 956
-520, 149, 1126
-548, 219, 1258
-615, 222, 1375
-625, 215, 1499
-578, 278, 1565
-549, 330, 1633
-546, 458, 1685
-519, 540, 1644
-483, 558, 1565
-483, 558, 1565
-511, 528, 1451
-519, 540, 1434
-491, 552, 1344
-419, 504, 1269
-338, 417, 1197
-295, 363, 1079
-293, 330, 975
-292, 283, 877
-283, 260, 821
-283, 260, 821
-270, 217, 772
-314, 193, 679
-388, 145, 576
-423, 66, 542
-409, -11, 506
-409, -11, 506
-395, -141, 535
-433, -388, 569
-432, -657, 624
-371, -849, 790
-359, -941, 1013
-419, -918, 1148
-489, -838, 1205
-562, -722, 1225
-621, -596, 1200
-649, -472, 1210
-659, -390, 1214
-666, -324, 1171
-667, -276, 1110
-649, -223, 1079
-651, -159, 1049
-677, -131, 999
-692, -150, 993
-692, -150, 993
-666, -162, 1020
-633, -97, 984
-645, -60, 926
-656, -48, 902
-657, -33, 833
-681, 39, 765
-735, 125, 746
-735, 125, 746
-736, 127, 693
-688, 46, 558
-609, -45, 442
-579, -51, 318
-558, -10, 261
-514, 14, 242
-514, 14, 242
-492, -39, 139
-514, -44, 2
-537, -71, -11
-543, -140, 102
-569, -112, 105
-569, -112, 105
-594, -172, 161
-616, -269, 275
-674, -341, 412
-742, -329, 496
-769, -261, 575
-800, -245, 638
-845, -275, 712
-844, -333, 744
-827, -319, 780
-802, -259, 847
-802, -259, 847
-780, -218, 850
-765, -197, 785
-719, -170, 761
-682, -48, 747
-661, 101, 698
-646, 227, 657
-669, 432, 612
-707, 695, 520
-707, 695, 520
-695, 743, 499
-633, 773, 579
-,-,-
-643, 68, 500
-596, 201, 445
-551, 224, 221
-476, 84, 267
-476, 84, 267
-393, -10, 382
-355, 22, 456
-349, -20, 504
-304, -78, 536
-280, -95, 529
-280, -95, 529
-311, -117, 615
-400, -65, 795
-467, 82, 977
-481, 160, 1126
-558, 180, 1262
-615, 256, 1429
-661, 372, 1510
-621, 421, 1614
-621, 421, 1614
-591, 399, 1628
-562, 422, 1641
-558, 441, 1569
-546, 452, 1437
-487, 425, 1323
-420, 386, 1263
-373, 372, 1171
-339, 351, 1062
-314, 299, 973
-314, 299, 973
-314, 258, 917
-343, 283, 836
-375, 284, 780
-392, 234, 749
-399, 163, 724
