-,-,-
5, -2, 997
5, -2, 997
11, -3, 1011
6, 1, 1014
6, 1, 1014
11, -1, 1011
9, -1, 1011
9, -1, 1011
7, -2, 1012
7, 0, 1013
7, 0, 1013
8, -1, 1012
8, -2, 1011
-,-,-
-1, 0, 1010
-1, 0, 1010
13, -2, 1015
11, 0, 1013
9, 0, 1013
9, 0, 1013
12, -3, 1013
10, -3, 1012
10, -3, 1012
7, -2, 1014
7, 0, 1013
7, 0, 1013
7, 0, 1014
8, 0, 1014
8, 0, 1014
7, -2, 1013
10, -1, 1012
8, -1, 1013
8, -1, 1013
7, -2, 1013
4, -6, 1012
4, -6, 1012
8, 0, 1012
12, 1, 1013
12, 1, 1013
9, 0, 1014
8, 0, 1013
8, 0, 1013
8, 0, 1013
8, -2, 1012
8, -2, 1012
7, -4, 1013
7, -3, 1013
7, -3, 1013
8, 0, 1015
8, 0, 1014
8, 0, 1014
8, -4, 1012
6, 3, 1013
6, 3, 1013
7, 0, 1013
7, 0, 1014
7, 0, 1014
7, 0, 1014
8, 0, 1014
8, 0, 1014
9, -1, 1012
8, -1, 1013
8, -1, 1013
8, -2, 1014
7, -2, 1013
7, -2, 1013
7, 0, 1014
8, 0, 1014
8, 0, 1014
8, -1, 1013
8, -1, 1013
8, -1, 1013
7, -3, 1013
7, -1, 1014
7, -1, 1014
8, -1, 1013
8, 0, 1014
8, 0, 1013
8, 0, 1013
8, -2, 1013
8, -3, 1013
8, -3, 1013
8, -2, 1013
7, -1, 1013
7, -1, 1013
8, -1, 1013
8, -1, 1014
8, -1, 1014
5, -2, 1013
10, -2, 1013
8, -1, 1013
8, -1, 1013
8, -1, 1013
8, 0, 1015
8, 0, 1015
7, -1, 1014
8, 0, 1014
8, 0, 1014
8, -3, 1012
9, -3, 1013
9, -3, 1013
9, -1, 1014
9, 0, 1013
9, 0, 1013
7, -2, 1014
8, -3, 1014
8, -3, 1014
8, -2, 1013
8, -1, 1013
8, -1, 1013
9, 0, 1013
7, -2, 1014
7, -2, 1014
7, -2, 1014
7, -2, 1014
8, 0, 1013
8, 0, 1013
9, 0, 1013
8, -1, 1014
8, -1, 1014
8, -2, 1013
8, -1, 1014
8, -1, 1014
8, 0, 1014
8, -1, 1013
8, -1, 1013
8, -1, 1016
-1, -1, 1042
14, -1, 1014
14, -1, 1014
20, -2, 1000
22, -2, 998
22, -2, 998
22, 2, 1022
13, -1, 1023
16, -5, 1014
16, -5, 1014
20, -4, 1007
21, -5, 1005
27, -3, 998
27, -3, 998
28, -2, 997
18, -5, 1006
18, -5, 1006
13, -2, 1025
12, -3, 1016
16, -1, 1017
16, -1, 1017
11, -2, 1016
12, -1, 1016
9, 0, 1015
9, 0, 1015
10, -1, 1015
6, -3, 1019
6, -3, 1019
7, -4, 1014
6, -5, 1014
8, -2, 1014
8, -2, 1014
10, 0, 1014
10, 0, 1014
10, 0, 1014
9, -1, 1014
9, -2, 1014
9, -2, 1014
7, -3, 1013
6, -4, 1013
-5, -12, 1016
-5, -12, 1016
8, -2, 1014
15, 3, 1013
13, 1, 1013
13, 1, 1013
10, -1, 1014
7, -1, 1013
7, -1, 1013
10, 0, 1015
11, 1, 1015
11, 1, 1015
10, -1, 1013
7, -2, 1013
9, -2, 1014
9, -2, 1014
7, -1, 1013
8, -1, 1014
8, -1, 1014
8, 0, 1013
8, -1, 1013
8, -1, 1013
8, -1, 1013
7, -1, 1014
7, -1, 1014
7, -1, 1014
8, -1, 1014
8, -1, 1013
8, -1, 1013
7, -1, 1014
6, -1, 1015
6, -1, 1015
7, -1, 1014
9, -1, 1014
8, -2, 1014
8, -2, 1014
7, -1, 1013
8, -1, 1015
8, -1, 1015
6, -2, 1013
8, -2, 1014
8, -2, 1014
9, -1, 1014
9, -2, 1013
8, -1, 1014
8, -1, 1014
8, 0, 1013
9, 0, 1011
9, 0, 1011
7, -3, 1013
8, -2, 1016
8, -2, 1016
7, 0, 1014
8, 0, 1014
8, 0, 1014
8, -1, 1013
9, -1, 1013
9, -1, 1013
8, -2, 1013
8, -1, 1013
8, -1, 1013
8, -1, 1013
8, -1, 1014
8, -1, 1014
8, -1, 1013
8, -1, 1013
8, -2, 1013
8, -2, 1013
7, -1, 1013
7, -1, 1013
7, -1, 1013
8, -1, 1013
8, -1, 1014
8, -1, 1014
7, -1, 1013
7, -2, 1014
7, -1, 1014
7, -1, 1014
8, -2, 1013
8, 0, 1013
8, 0, 1013
8, -1, 1013
7, -1, 1014
7, -1, 1014
8, -1, 1013
8, -2, 1014
8, -2, 1014
8, -1, 1014
7, 0, 1014
7, 0, 1014
8, 0, 1012
8, -1, 1013
8, -1, 1013
9, -2, 1013
7, -2, 1014
7, -2, 1012
7, -1, 1012
8, -2, 1013
9, -1, 1012
9, -1, 1012
8, -1, 1014
7, -1, 1014
7, -1, 1014
7, 0, 1013
8, -1, 1014
8, -1, 1014
9, -1, 1013
8, -1, 1013
8, 0, 1013
8, 0, 1013
8, 0, 1014
8, 0, 1014
7, 1, 1013
6, 0, 1014
6, 0, 1014
8, -1, 1012
8, -1, 1013
8, -1, 1013
8, -4, 1013
9, -3, 1014
9, -2, 1013
9, -2, 1013
8, -2, 1013
7, -1, 1013
7, -1, 1013
8, 0, 1014
8, -1, 1014
8, -1, 1014
9, -1, 1013
8, -1, 1013
8, -1, 1013
8, -1, 1012
7, -1, 1014
8, -1, 1014
8, -1, 1014
9, 0, 1012
8, 0, 1013
8, 0, 1013
8, -1, 1013
7, -1, 1014
7, -1, 1014
8, -1, 1013
7, 0, 1014
7, 0, 1014
6, 0, 1014
7, 0, 1014
7, 0, 1014
6, 0, 1013
9, -1, 1013
9, -1, 1013
9, -1, 1013
9, 0, 1013
9, 0, 1013
7, 0, 1013
8, 0, 1014
8, 0, 1014
5, 3, 1013
5, 3, 1013
12, -3, 1013
8, -4, 1014
7, -1, 1013
7, -1, 1013
9, -3, 1013
9, -1, 1014
9, -1, 1014
9, -1, 1013
8, -1, 1013
8, -1, 1013
7, -2, 1014
9, -2, 1013
